sim,Area_ha,prop_hs,prop_hs_sim
48,84.38345289349296,0.25,0.243
48,83.12265423760937,0.25,0.243
48,81.62637541872077,0.25,0.243
48,80.75348939426392,0.25,0.243
48,76.64230910813176,0.25,0.243
48,76.61258362153956,0.25,0.243
48,76.06504695835635,0.25,0.243
48,73.75672136569507,0.25,0.243
48,72.13236394944563,0.25,0.243
48,71.86191540620327,0.25,0.243
48,70.511705540891,0.25,0.243
48,67.72289922717027,0.25,0.243
48,66.01181533703469,0.25,0.243
48,65.6479257364612,0.25,0.243
48,62.72378544415832,0.25,0.243
48,62.22663061146732,0.25,0.243
48,59.605550950008634,0.25,0.243
48,59.43765091745146,0.25,0.243
48,57.09616769958288,0.25,0.243
48,55.56519790319428,0.25,0.243
48,54.66462743474394,0.25,0.243
48,53.8541140130464,0.25,0.243
48,52.95354354453944,0.25,0.243
48,52.773429450947795,0.25,0.243
48,52.233087169986966,0.25,0.243
48,49.43510575286858,0.25,0.243
48,48.45069120236561,0.25,0.243
48,46.19926503128149,0.25,0.243
48,45.9225466351416,0.25,0.243
48,45.74897979712077,0.25,0.243
48,45.29409624095485,0.25,0.243
48,44.93846637551152,0.25,0.243
48,44.668295235204695,0.25,0.243
48,44.12795295386761,0.25,0.243
48,42.596983157506216,0.25,0.243
48,42.420294411228596,0.25,0.243
48,42.05664087651223,0.25,0.243
48,41.405297984327376,0.25,0.243
48,41.15607040798664,0.25,0.243
48,40.699549480969836,0.25,0.243
48,40.6157281269107,0.25,0.243
48,39.89464870952182,0.25,0.243
48,37.458175838875775,0.25,0.243
48,35.414625035414105,0.25,0.243
48,34.762020082023,0.25,0.243
48,34.401791894665365,0.25,0.243
48,33.321107332586124,0.25,0.243
48,33.1008262613941,0.25,0.243
48,30.529338880354167,0.25,0.243
48,30.439281833437086,0.25,0.243
48,29.9488296218697,0.25,0.243
48,29.895654541139304,0.25,0.243
48,28.728197943452003,0.25,0.243
48,28.277912709215286,0.25,0.243
48,27.48259837958701,0.25,0.243
48,27.46739928763211,0.25,0.243
48,27.424889116537944,0.25,0.243
48,27.377342240739242,0.25,0.243
48,25.12591606970057,0.25,0.243
48,24.945801976064967,0.25,0.243
48,24.945801976000517,0.25,0.243
48,24.675630835403503,0.25,0.243
48,24.58557378854789,0.25,0.243
48,24.135288554406912,0.25,0.243
48,24.045231507517027,0.25,0.243
48,23.442513805031034,0.25,0.243
48,23.144661039032044,0.25,0.243
48,22.78443285167329,0.25,0.243
48,21.613691242713482,0.25,0.243
48,20.509572147123144,0.25,0.243
48,20.442949633754047,0.25,0.243
48,19.90260735263601,0.25,0.243
48,19.812550305848198,0.25,0.243
48,19.502212187867986,0.25,0.243
48,19.272208024737985,0.25,0.243
48,19.0043800779216,0.25,0.243
48,19.002036884199455,0.25,0.243
48,18.64180869684108,0.25,0.243
48,18.6418086968258,0.25,0.243
48,18.101466415752473,0.25,0.243
48,17.38101004102826,0.25,0.243
48,17.200895947359502,0.25,0.243
48,17.110838900440932,0.25,0.243
48,16.5704966194734,0.25,0.243
48,15.57986910412796,0.25,0.243
48,15.579869104120881,0.25,0.243
48,15.579869104112685,0.25,0.243
48,15.399755010432377,0.25,0.243
48,15.337379589034617,0.25,0.243
48,14.971675401639567,0.25,0.243
48,14.949469776244463,0.25,0.243
48,13.688671120388435,0.25,0.243
48,13.598614073552937,0.25,0.243
48,13.41849997986406,0.25,0.243
48,13.328442933037133,0.25,0.243
48,13.23838588617705,0.25,0.243
48,12.517929511413351,0.25,0.243
48,12.157701324052365,0.25,0.243
48,11.887530183503404,0.25,0.243
48,11.797473136664182,0.25,0.243
48,11.707416089781747,0.25,0.243
48,11.347187902405858,0.25,0.243
48,11.257130855587125,0.25,0.243
48,11.167073808746785,0.25,0.243
48,10.986959715059772,0.25,0.243
48,10.896902668262646,0.25,0.243
48,10.626731527700276,0.25,0.243
48,10.536674480819702,0.25,0.243
48,10.446617433998362,0.25,0.243
48,10.446617433969305,0.25,0.243
48,10.446617433953286,0.25,0.243
48,10.356560387128592,0.25,0.243
48,10.26650334027931,0.25,0.243
48,10.266503340269626,0.25,0.243
48,10.176446293459833,0.25,0.243
48,10.176446293446421,0.25,0.243
48,10.0863892466411,0.25,0.243
48,10.086389246568084,0.25,0.243
48,9.906275152909757,0.25,0.243
48,9.816218106068671,0.25,0.243
48,9.726161059235782,0.25,0.243
48,9.546046965542436,0.25,0.243
48,9.546046965524555,0.25,0.243
48,9.455989918692783,0.25,0.243
48,9.275875825008006,0.25,0.243
48,9.09576173131764,0.25,0.243
48,9.095761731290818,0.25,0.243
48,8.915647637639195,0.25,0.243
48,8.915647637627274,0.25,0.243
48,8.915647637608648,0.25,0.243
48,8.825590590773151,0.25,0.243
48,8.735533543923498,0.25,0.243
48,8.465362403386086,0.25,0.243
48,8.375305356568843,0.25,0.243
48,8.375305356556922,0.25,0.243
48,8.285248309713602,0.25,0.243
48,8.285248309712113,0.25,0.243
48,7.925020122325421,0.25,0.243
48,7.92502012232244,0.25,0.243
48,7.834963075472042,0.25,0.243
48,7.564791934951395,0.25,0.243
48,7.564791934949905,0.25,0.243
48,7.474734888139367,0.25,0.243
48,7.384677841274068,0.25,0.243
48,7.294620794437826,0.25,0.243
48,7.294620794411004,0.25,0.243
48,7.2045637475825846,0.25,0.243
48,7.11450670073703,0.25,0.243
48,7.1145067007362846,0.25,0.243
48,7.024449653878063,0.25,0.243
48,6.844335560214892,0.25,0.243
48,6.844335560203344,0.25,0.243
48,6.75427851336971,0.25,0.243
48,6.754278513341397,0.25,0.243
48,6.664221466505528,0.25,0.243
48,6.664221466498822,0.25,0.243
48,6.664221466491744,0.25,0.243
48,6.6642214664850385,0.25,0.243
48,6.664221466474236,0.25,0.243
48,6.574164419652894,0.25,0.243
48,6.394050325988234,0.25,0.243
48,6.394050325985626,0.25,0.243
48,6.303993279115111,0.25,0.243
48,6.123879185414315,0.25,0.243
48,6.033822138606385,0.25,0.243
48,6.0338221386052675,0.25,0.243
48,6.033822138601542,0.25,0.243
48,5.94376509177126,0.25,0.243
48,5.943765091755242,0.25,0.243
48,5.943765091744066,0.25,0.243
48,5.8537080449309205,0.25,0.243
48,5.763650998066739,0.25,0.243
48,5.7636509980544455,0.25,0.243
48,5.7636509980469945,0.25,0.243
48,5.493479857523367,0.25,0.243
48,5.493479857521877,0.25,0.243
48,5.493479857515544,0.25,0.243
48,5.40342281068787,0.25,0.243
48,5.403422810681165,0.25,0.243
48,5.403422810668871,0.25,0.243
48,5.313365763846785,0.25,0.243
48,5.313365763831884,0.25,0.243
48,5.223308716996014,0.25,0.243
48,5.133251670161635,0.25,0.243
48,5.133251670128107,0.25,0.243
48,5.0431946233093745,0.25,0.243
48,5.043194623302669,0.25,0.243
48,4.9531375764552505,0.25,0.243
48,4.9531375764366246,0.25,0.243
48,4.9531375764325265,0.25,0.243
48,4.773023482777551,0.25,0.243
48,4.773023482768238,0.25,0.243
48,4.773023482764885,0.25,0.243
48,4.68296643592529,0.25,0.243
48,4.6829664359234275,0.25,0.243
48,4.682966435922682,0.25,0.243
48,4.682966435914487,0.25,0.243
48,4.682966435913742,0.25,0.243
48,4.592909389093891,0.25,0.243
48,4.592909389092774,0.25,0.243
48,4.592909389074892,0.25,0.243
48,4.592909389068186,0.25,0.243
48,4.5028523422341795,0.25,0.243
48,4.412795295383409,0.25,0.243
48,4.412795295383036,0.25,0.243
48,4.322738248550892,0.25,0.243
48,4.322738248549402,0.25,0.243
48,4.3227382485412065,0.25,0.243
48,4.322738248535991,0.25,0.243
48,4.232681201708317,0.25,0.243
48,4.232681201699377,0.25,0.243
48,4.142624154871703,0.25,0.243
48,4.142624154862761,0.25,0.243
48,4.142624154861272,0.25,0.243
48,4.142624154856801,0.25,0.243
48,4.1426241548560565,0.25,0.243
48,4.142624154852331,0.25,0.243
48,4.052567108014599,0.25,0.243
48,4.0525671080134815,0.25,0.243
48,4.052567108011991,0.25,0.243
48,4.05256710800454,0.25,0.243
48,3.962510061170161,0.25,0.243
48,3.9625100611690436,0.25,0.243
48,3.9625100611586124,0.25,0.243
48,3.9625100611571225,0.25,0.243
48,3.872453014332056,0.25,0.243
48,3.872453014324233,0.25,0.243
48,3.872453014319763,0.25,0.243
48,3.872453014317155,0.25,0.243
48,3.782395967475325,0.25,0.243
48,3.692338920652494,0.25,0.243
48,3.6923389206409456,0.25,0.243
48,3.6923389206230643,0.25,0.243
48,3.6022818737894298,0.25,0.243
48,3.602281873785332,0.25,0.243
48,3.512224826945737,0.25,0.243
48,3.512224826945365,0.25,0.243
48,3.512224826943502,0.25,0.243
48,3.512224826938659,0.25,0.243
48,3.4221677801005543,0.25,0.243
48,3.422167780098692,0.25,0.243
48,3.422167780093849,0.25,0.243
48,3.332110733252764,0.25,0.243
48,3.332110733252019,0.25,0.243
48,3.332110733247176,0.25,0.243
48,3.332110733243823,0.25,0.243
48,3.2420536864131693,0.25,0.243
48,3.2420536864079534,0.25,0.243
48,3.2420536864042284,0.25,0.243
48,3.151996639560163,0.25,0.243
48,3.1519966395594183,0.25,0.243
48,3.151996639557928,0.25,0.243
48,3.1519966395542025,0.25,0.243
48,3.061939592726529,0.25,0.243
48,3.061939592724294,0.25,0.243
48,3.061939592720941,0.25,0.243
48,3.061939592710883,0.25,0.243
48,2.9718825458768756,0.25,0.243
48,2.97188254587315,0.25,0.243
48,2.9718825458690525,0.25,0.243
48,2.881825499033183,0.25,0.243
48,2.881825499033183,0.25,0.243
48,2.8818254990287127,0.25,0.243
48,2.88182549902834,0.25,0.243
48,2.881825499027595,0.25,0.243
48,2.881825499024987,0.25,0.243
48,2.7917684521909805,0.25,0.243
48,2.7917684521898627,0.25,0.243
48,2.791768452185765,0.25,0.243
48,2.7917684521846473,0.25,0.243
48,2.7917684521839026,0.25,0.243
48,2.7917684521809223,0.25,0.243
48,2.7017114053428175,0.25,0.243
48,2.7017114053428175,0.25,0.243
48,2.701711405342445,0.25,0.243
48,2.7017114053420723,0.25,0.243
48,2.7017114053405824,0.25,0.243
48,2.70171140534021,0.25,0.243
48,2.7017114053398372,0.25,0.243
48,2.7017114053372295,0.25,0.243
48,2.7017114053342492,0.25,0.243
48,2.6116543585017324,0.25,0.243
48,2.6116543585006147,0.25,0.243
48,2.6116543584991248,0.25,0.243
48,2.611654358496517,0.25,0.243
48,2.611654358496517,0.25,0.243
48,2.6116543584961445,0.25,0.243
48,2.6116543584961445,0.25,0.243
48,2.611654358487576,0.25,0.243
48,2.5215973116546873,0.25,0.243
48,2.5215973116524517,0.25,0.243
48,2.5215973116513344,0.25,0.243
48,2.521597311650589,0.25,0.243
48,2.5215973116502166,0.25,0.243
48,2.5215973116494714,0.25,0.243
48,2.4315402648102493,0.25,0.243
48,2.4315402648091315,0.25,0.243
48,2.4315402648076416,0.25,0.243
48,2.431540264806524,0.25,0.243
48,2.4315402648061517,0.25,0.243
48,2.431540264803916,0.25,0.243
48,2.341483217964694,0.25,0.243
48,2.3414832179635763,0.25,0.243
48,2.3414832179620864,0.25,0.243
48,2.3414832179617138,0.25,0.243
48,2.341483217960596,0.25,0.243
48,2.3414832179594787,0.25,0.243
48,2.2514261711224917,0.25,0.243
48,2.2514261711217465,0.25,0.243
48,2.2514261711176484,0.25,0.243
48,2.251426171114668,0.25,0.243
48,2.2514261711139234,0.25,0.243
48,2.2514261711128056,0.25,0.243
48,2.2514261711098253,0.25,0.243
48,2.2514261711061003,0.25,0.243
48,2.1613691242799162,0.25,0.243
48,2.161369124273956,0.25,0.243
48,2.161369124273211,0.25,0.243
48,2.1613691242724657,0.25,0.243
48,2.1613691242724657,0.25,0.243
48,2.1613691242706032,0.25,0.243
48,2.161369124269858,0.25,0.243
48,2.071312077432871,0.25,0.243
48,2.0713120774324985,0.25,0.243
48,2.0713120774310085,0.25,0.243
48,2.0713120774284004,0.25,0.243
48,2.0713120774284004,0.25,0.243
48,2.0713120774280283,0.25,0.243
48,2.0713120774276557,0.25,0.243
48,2.0713120774246754,0.25,0.243
48,2.071312077423185,0.25,0.243
48,1.9812550305843355,0.25,0.243
48,1.9812550305828454,0.25,0.243
48,1.9812550305828454,0.25,0.243
48,1.9812550305821002,0.25,0.243
48,1.9812550305821002,0.25,0.243
48,1.9812550305809826,0.25,0.243
48,1.9812550305802377,0.25,0.243
48,1.9812550305802377,0.25,0.243
48,1.9812550305791201,0.25,0.243
48,1.9812550305791201,0.25,0.243
48,1.981255030578375,0.25,0.243
48,1.98125503057763,0.25,0.243
48,1.8911979837447406,0.25,0.243
48,1.8911979837406427,0.25,0.243
48,1.8911979837402701,0.25,0.243
48,1.89119798373878,0.25,0.243
48,1.891197983738035,0.25,0.243
48,1.89119798373729,0.25,0.243
48,1.8911979837354274,0.25,0.243
48,1.8911979837354274,0.25,0.243
48,1.8911979837350548,0.25,0.243
48,1.8911979837346824,0.25,0.243
48,1.8911979837343098,0.25,0.243
48,1.8911979837343098,0.25,0.243
48,1.8911979837335646,0.25,0.243
48,1.8011409369010478,0.25,0.243
48,1.8011409368947149,0.25,0.243
48,1.8011409368935973,0.25,0.243
48,1.8011409368928524,0.25,0.243
48,1.8011409368917346,0.25,0.243
48,1.8011409368909896,0.25,0.243
48,1.801140936889872,0.25,0.243
48,1.8011409368887545,0.25,0.243
48,1.8011409368865192,0.25,0.243
48,1.7110838900577279,0.25,0.243
48,1.7110838900547476,0.25,0.243
48,1.71108389005214,0.25,0.243
48,1.7110838900517673,0.25,0.243
48,1.7110838900506498,0.25,0.243
48,1.7110838900506498,0.25,0.243
48,1.7110838900499046,0.25,0.243
48,1.7110838900491596,0.25,0.243
48,1.7110838900484147,0.25,0.243
48,1.711083890048042,0.25,0.243
48,1.7110838900476695,0.25,0.243
48,1.7110838900476695,0.25,0.243
48,1.7110838900476695,0.25,0.243
48,1.7110838900476695,0.25,0.243
48,1.7110838900469245,0.25,0.243
48,1.711083890046552,0.25,0.243
48,1.7110838900461793,0.25,0.243
48,1.7110838900450618,0.25,0.243
48,1.7110838900450618,0.25,0.243
48,1.711083890043199,0.25,0.243
48,1.6210268432118,0.25,0.243
48,1.6210268432095647,0.25,0.243
48,1.6210268432084471,0.25,0.243
48,1.6210268432065846,0.25,0.243
48,1.6210268432065846,0.25,0.243
48,1.6210268432065846,0.25,0.243
48,1.6210268432058395,0.25,0.243
48,1.6210268432050945,0.25,0.243
48,1.6210268432050945,0.25,0.243
48,1.6210268432043493,0.25,0.243
48,1.6210268432043493,0.25,0.243
48,1.6210268432028592,0.25,0.243
48,1.6210268432021142,0.25,0.243
48,1.621026843201369,0.25,0.243
48,1.6210268431980164,0.25,0.243
48,1.6210268431968988,0.25,0.243
48,1.5309697963640094,0.25,0.243
48,1.5309697963636368,0.25,0.243
48,1.5309697963625193,0.25,0.243
48,1.5309697963602842,0.25,0.243
48,1.5309697963599116,0.25,0.243
48,1.530969796359539,0.25,0.243
48,1.530969796359539,0.25,0.243
48,1.530969796359539,0.25,0.243
48,1.530969796358794,0.25,0.243
48,1.530969796358794,0.25,0.243
48,1.530969796358794,0.25,0.243
48,1.5309697963584215,0.25,0.243
48,1.5309697963584215,0.25,0.243
48,1.530969796358049,0.25,0.243
48,1.530969796357304,0.25,0.243
48,1.5309697963561864,0.25,0.243
48,1.5309697963558138,0.25,0.243
48,1.5309697963535787,0.25,0.243
48,1.5309697963535787,0.25,0.243
48,1.4409127495184542,0.25,0.243
48,1.4409127495173366,0.25,0.243
48,1.440912749516964,0.25,0.243
48,1.440912749516219,0.25,0.243
48,1.4409127495154739,0.25,0.243
48,1.440912749514729,0.25,0.243
48,1.440912749514729,0.25,0.243
48,1.440912749514729,0.25,0.243
48,1.440912749514729,0.25,0.243
48,1.4409127495143563,0.25,0.243
48,1.4409127495139837,0.25,0.243
48,1.4409127495124936,0.25,0.243
48,1.4409127495124936,0.25,0.243
48,1.4409127495124936,0.25,0.243
48,1.4409127495124936,0.25,0.243
48,1.4409127495117486,0.25,0.243
48,1.440912749509886,0.25,0.243
48,1.4409127495087684,0.25,0.243
48,1.3508557026762515,0.25,0.243
48,1.350855702675879,0.25,0.243
48,1.350855702674389,0.25,0.243
48,1.3508557026736439,0.25,0.243
48,1.3508557026732713,0.25,0.243
48,1.3508557026721537,0.25,0.243
48,1.3508557026714088,0.25,0.243
48,1.3508557026714088,0.25,0.243
48,1.3508557026714088,0.25,0.243
48,1.3508557026706636,0.25,0.243
48,1.3508557026706636,0.25,0.243
48,1.3508557026706636,0.25,0.243
48,1.3508557026706636,0.25,0.243
48,1.3508557026702912,0.25,0.243
48,1.3508557026699186,0.25,0.243
48,1.3508557026691737,0.25,0.243
48,1.3508557026691737,0.25,0.243
48,1.3508557026691737,0.25,0.243
48,1.350855702668801,0.25,0.243
48,1.3508557026684285,0.25,0.243
48,1.3508557026680559,0.25,0.243
48,1.350855702667311,0.25,0.243
48,1.3508557026669383,0.25,0.243
48,1.3508557026654482,0.25,0.243
48,1.3508557026654482,0.25,0.243
48,1.2607986558329314,0.25,0.243
48,1.2607986558265984,0.25,0.243
48,1.2607986558262259,0.25,0.243
48,1.2607986558262259,0.25,0.243
48,1.2607986558258535,0.25,0.243
48,1.2607986558258535,0.25,0.243
48,1.260798655825481,0.25,0.243
48,1.260798655825481,0.25,0.243
48,1.260798655825481,0.25,0.243
48,1.2607986558243633,0.25,0.243
48,1.2607986558243633,0.25,0.243
48,1.2607986558239908,0.25,0.243
48,1.2607986558236182,0.25,0.243
48,1.2607986558232458,0.25,0.243
48,1.260798655822128,0.25,0.243
48,1.260798655821383,0.25,0.243
48,1.1707416089855136,0.25,0.243
48,1.1707416089847684,0.25,0.243
48,1.1707416089840235,0.25,0.243
48,1.1707416089832783,0.25,0.243
48,1.1707416089832783,0.25,0.243
48,1.170741608982906,0.25,0.243
48,1.170741608982906,0.25,0.243
48,1.1707416089825333,0.25,0.243
48,1.1707416089825333,0.25,0.243
48,1.1707416089825333,0.25,0.243
48,1.1707416089825333,0.25,0.243
48,1.1707416089821607,0.25,0.243
48,1.1707416089821607,0.25,0.243
48,1.1707416089817881,0.25,0.243
48,1.1707416089817881,0.25,0.243
48,1.1707416089817881,0.25,0.243
48,1.1707416089814158,0.25,0.243
48,1.1707416089814158,0.25,0.243
48,1.1707416089814158,0.25,0.243
48,1.1707416089814158,0.25,0.243
48,1.1707416089810432,0.25,0.243
48,1.1707416089810432,0.25,0.243
48,1.1707416089806706,0.25,0.243
48,1.170741608980298,0.25,0.243
48,1.170741608980298,0.25,0.243
48,1.170741608980298,0.25,0.243
48,1.170741608979553,0.25,0.243
48,1.170741608979553,0.25,0.243
48,1.170741608979553,0.25,0.243
48,1.170741608979553,0.25,0.243
48,1.170741608979553,0.25,0.243
48,1.170741608978808,0.25,0.243
48,1.170741608978808,0.25,0.243
48,1.170741608978808,0.25,0.243
48,1.170741608977318,0.25,0.243
48,1.170741608977318,0.25,0.243
48,1.1707416089762004,0.25,0.243
48,1.0806845621392132,0.25,0.243
48,1.0806845621388406,0.25,0.243
48,1.080684562138468,0.25,0.243
48,1.080684562137723,0.25,0.243
48,1.080684562137723,0.25,0.243
48,1.0806845621373504,0.25,0.243
48,1.0806845621373504,0.25,0.243
48,1.080684562136978,0.25,0.243
48,1.080684562136978,0.25,0.243
48,1.080684562136978,0.25,0.243
48,1.080684562136978,0.25,0.243
48,1.080684562136978,0.25,0.243
48,1.0806845621366055,0.25,0.243
48,1.0806845621366055,0.25,0.243
48,1.0806845621362329,0.25,0.243
48,1.0806845621362329,0.25,0.243
48,1.0806845621362329,0.25,0.243
48,1.0806845621358603,0.25,0.243
48,1.080684562135488,0.25,0.243
48,1.080684562135488,0.25,0.243
48,1.080684562135488,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621347427,0.25,0.243
48,1.0806845621343704,0.25,0.243
48,1.0806845621343704,0.25,0.243
48,1.0806845621336252,0.25,0.243
48,1.0806845621332526,0.25,0.243
48,1.0806845621325076,0.25,0.243
48,1.0806845621325076,0.25,0.243
48,1.080684562132135,0.25,0.243
48,1.080684562132135,0.25,0.243
49,719.8869289074455,0.25,0.244
49,598.7394144003861,0.25,0.244
49,571.5531091436079,0.25,0.244
49,477.39240532369166,0.25,0.244
49,418.766798361083,0.25,0.244
49,392.1693215380222,0.25,0.244
49,386.9476816426013,0.25,0.244
49,383.72979152155074,0.25,0.244
49,365.38521248677466,0.25,0.244
49,363.38018401857744,0.25,0.244
49,352.96859622215334,0.25,0.244
49,281.15810024929647,0.25,0.244
49,250.53870432180392,0.25,0.244
49,237.32252406111846,0.25,0.244
49,233.73272753930243,0.25,0.244
49,207.39710361460746,0.25,0.244
49,194.85576774619483,0.25,0.244
49,187.95370986881704,0.25,0.244
49,181.55731135994347,0.25,0.244
49,180.74449019893297,0.25,0.244
49,177.1451947754167,0.25,0.244
49,168.49673464645147,0.25,0.244
49,167.53378875649162,0.25,0.244
49,166.60354340786114,0.25,0.244
49,163.1833688825246,0.25,0.244
49,143.82072597555853,0.25,0.244
49,141.1595593830623,0.25,0.244
49,135.41811682875493,0.25,0.244
49,134.63528503244743,0.25,0.244
49,131.48328839327806,0.25,0.244
49,122.66381563938373,0.25,0.244
49,116.26364747655168,0.25,0.244
49,110.95028171251417,0.25,0.244
49,109.689483056888,0.25,0.244
49,107.7082280262895,0.25,0.244
49,107.6891605514843,0.25,0.244
49,105.99714413620644,0.25,0.244
49,105.6334743828047,0.25,0.244
49,97.66326781831161,0.25,0.244
49,92.966553969126565,0.25,0.244
49,91.65038924396187,0.25,0.244
49,90.86457663443983,0.25,0.244
49,85.37408040868343,0.25,0.244
49,84.56356698721201,0.25,0.244
49,83.75305356543959,0.25,0.244
49,83.21271128439419,0.25,0.244
49,83.05354075505323,0.25,0.244
49,82.49551588707008,0.25,0.244
49,81.58842346380726,0.25,0.244
49,80.15077169174701,0.25,0.244
49,75.28769116210938,0.25,0.244
49,74.47717774046026,0.25,0.244
49,72.9462079441648,0.25,0.244
49,71.95152637204976,0.25,0.244
49,70.24449653887525,0.25,0.244
49,68.98369788297602,0.25,0.244
49,67.72017113403305,0.25,0.244
49,66.94007024957314,0.25,0.244
49,65.38141600909941,0.25,0.244
49,64.39078849384151,0.25,0.244
49,62.769761650780964,0.25,0.244
49,61.95924822925777,0.25,0.244
49,61.50896299491711,0.25,0.244
49,61.23879185451828,0.25,0.244
49,56.69577253470458,0.25,0.244
49,56.55582541849427,0.25,0.244
49,56.19559723113552,0.25,0.244
49,55.6552549500227,0.25,0.244
49,55.434973878917845,0.25,0.244
49,54.03422810682096,0.25,0.244
49,51.630369467461115,0.25,0.244
49,51.51357451513876,0.25,0.244
49,47.90804400032647,0.25,0.244
49,46.7304369045578,0.25,0.244
49,45.5688657034535,0.25,0.244
49,45.408128411289304,0.25,0.244
49,43.31743953229264,0.25,0.244
49,43.13732543853968,0.25,0.244
49,42.663266766505316,0.25,0.244
49,42.59698315752894,0.25,0.244
49,41.96658382964842,0.25,0.244
49,40.97595631431602,0.25,0.244
49,38.45435900267102,0.25,0.244
49,37.823959674787524,0.25,0.244
49,37.46373148735501,0.25,0.244
49,36.5631610189572,0.25,0.244
49,36.20229843844623,0.25,0.244
49,33.23105028568581,0.25,0.244
49,32.600650957613816,0.25,0.244
49,32.2404227703441,0.25,0.244
49,31.15973820824996,0.25,0.244
49,30.97962411457561,0.25,0.244
49,29.628768411925066,0.25,0.244
49,29.268540224500747,0.25,0.244
49,28.458026802965254,0.25,0.244
49,28.035426012642684,0.25,0.244
49,27.945368965851518,0.25,0.244
49,27.917684521846102,0.25,0.244
49,26.99334061556384,0.25,0.244
49,26.38671472547576,0.25,0.244
49,26.22880907579996,0.25,0.244
49,25.936429491304235,0.25,0.244
49,24.135288554361463,0.25,0.244
49,24.04523150753975,0.25,0.244
49,23.234718085876853,0.25,0.244
49,22.964546945318208,0.25,0.244
49,22.806638477136197,0.25,0.244
49,22.2440905705601,0.25,0.244
49,21.613691242711994,0.25,0.244
49,21.523634195904435,0.25,0.244
49,21.43357714903094,0.25,0.244
49,21.25346305535436,0.25,0.244
49,21.16340600846559,0.25,0.244
49,21.07334896167591,0.25,0.244
49,20.80317782112472,0.25,0.244
49,20.62306372742206,0.25,0.244
49,20.352892586877942,0.25,0.244
49,20.26283554002047,0.25,0.244
49,19.992664399506523,0.25,0.244
49,19.99266439943053,0.25,0.244
49,19.452322118486837,0.25,0.244
49,19.452322118450702,0.25,0.244
49,19.362265071592482,0.25,0.244
49,19.09209393105805,0.25,0.244
49,19.002036884208025,0.25,0.244
49,17.7412382283777,0.25,0.244
49,17.11083890048191,0.25,0.244
49,16.958409250783177,0.25,0.244
49,16.660553666249292,0.25,0.244
49,16.570496619426088,0.25,0.244
49,16.570496619383245,0.25,0.244
49,16.418064151152596,0.25,0.244
49,15.579869104132802,0.25,0.244
49,15.489812057280169,0.25,0.244
49,15.399755010460318,0.25,0.244
49,15.399755010453239,0.25,0.244
49,15.039526823051647,0.25,0.244
49,14.949469776210934,0.25,0.244
49,14.048899307785556,0.25,0.244
49,13.41849997986965,0.25,0.244
49,13.32844293303229,0.25,0.244
49,13.238385886170716,0.25,0.244
49,12.8781576987952,0.25,0.244
49,12.607986558291316,0.25,0.244
49,11.437244949258865,0.25,0.244
49,11.25713085557744,0.25,0.244
49,11.167073808753118,0.25,0.244
49,11.16707380874008,0.25,0.244
49,10.896902668227256,0.25,0.244
49,10.626731527666003,0.25,0.244
49,10.446617433995382,0.25,0.244
49,10.446617433986441,0.25,0.244
49,10.176446293466165,0.25,0.244
49,10.176446293434502,0.25,0.244
49,9.906275152904168,0.25,0.244
49,9.816218106063829,0.25,0.244
49,9.636104012380914,0.25,0.244
49,8.825590590776503,0.25,0.244
49,8.825590590776503,0.25,0.244
49,8.825590590771288,0.25,0.244
49,8.825590590764582,0.25,0.244
49,8.735533543936164,0.25,0.244
49,8.73553354391791,0.25,0.244
49,8.645476497073473,0.25,0.244
49,8.285248309713975,0.25,0.244
49,7.925020122346282,0.25,0.244
49,7.925020122311265,0.25,0.244
49,7.744906028646976,0.25,0.244
49,7.654848981803656,0.25,0.244
49,7.654848981790617,0.25,0.244
49,7.564791934961081,0.25,0.244
49,7.564791934943945,0.25,0.244
49,7.474734888102114,0.25,0.244
49,7.204563747579605,0.25,0.244
49,7.11450670073703,0.25,0.244
49,7.114506700729579,0.25,0.244
49,7.114506700726599,0.25,0.244
49,7.02444965389818,0.25,0.244
49,6.934392607049644,0.25,0.244
49,6.7542785133540635,0.25,0.244
49,6.664221466518566,0.25,0.244
49,6.574164419665188,0.25,0.244
49,6.574164419648796,0.25,0.244
49,6.484107372811437,0.25,0.244
49,6.3940503259681165,0.25,0.244
49,6.394050325964764,0.25,0.244
49,6.303993279120326,0.25,0.244
49,6.213936232280732,0.25,0.244
49,6.213936232274026,0.25,0.244
49,6.123879185458645,0.25,0.244
49,6.123879185445607,0.25,0.244
49,6.123879185438901,0.25,0.244
49,6.123879185433686,0.25,0.244
49,5.853708044901491,0.25,0.244
49,5.8537080449007455,0.25,0.244
49,5.763650998051465,0.25,0.244
49,5.673593951216341,0.25,0.244
49,5.673593951205165,0.25,0.244
49,5.583536904379353,0.25,0.244
49,5.583536904377118,0.25,0.244
49,5.58353690436706,0.25,0.244
49,5.493479857535661,0.25,0.244
49,5.313365763852746,0.25,0.244
49,5.313365763839707,0.25,0.244
49,5.313365763823688,0.25,0.244
49,5.223308716984094,0.25,0.244
49,5.133251670148969,0.25,0.244
49,5.043194623307139,0.25,0.244
49,5.043194623289257,0.25,0.244
49,4.9531375764511525,0.25,0.244
49,4.863080529612676,0.25,0.244
